OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
307276,1123.36,17.6517,6.818,2.237,52.02,0.03539,2.296,0.0311,0.8575
307282,1397.33,17.8383,5.163,2.087,122.53,0.03604,1.301,0.1122,1.974
307286,1403.14,17.8189,5.508,2,88.25,0.03,1.704,0.1167,2.339
307287,1403.4,17.808,7.018,5,57.56,0.05255,1.23,0.1958,3.884
307291,1421.12,17.895,5.11,2.087,122.53,0.03979,1.344,0.114,2.337
307293,1435.61,17.7921,7.208,3.836,128.34,0.03309,1.756,0.07007,0.9231
307294,1434.99,17.8163,5.126,2.087,122.53,0.04,1.454,0.1044,2.032
307296,1440.43,17.8867,7.208,3.836,128.34,0.03309,1.756,0.07007,0.9231
307297,1451.23,17.8754,7.065,2.237,52.02,0.03056,2.296,0.04321,0.7703
307298,1456.94,17.8625,5.144,6,53.94,0.04155,1.931,0.1368,2.822
307305,1486.25,17.6942,7.018,5,57.56,0.05255,1.23,0.1958,3.884
307307,1477.27,17.4488,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307310,1511.21,17.3571,5.536,7.02,60.59,0.05886,1.465,0.1313,2.589
307323,1537.07,15.4815,5.883,7.209,61.12,0.04147,1.784,0.1633,2.826
307324,1502.04,16.44,5.933,6.235,184.71,0.08762,1.123,0.1223,3.007
307335,1477.97,15.7795,5.489,6.217,61,0.04937,1.99,0.1708,2.69
307345,1441.47,16.0129,5.385,6,58,0.04092,1.705,0.1596,2.861
307360,1327.46,17.5612,5.108,2,114.47,0.04427,1.278,0.14,5.866
307364,1332.52,17.8905,6.925,2.237,52.02,0.03539,2.296,0.0311,0.8575
307369,1272.29,18.1615,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307370,1260.58,17.9758,6.925,2.237,52.02,0.03539,2.296,0.0311,0.8575
307371,1246.23,17.9423,6.925,2.237,52.02,0.03539,2.296,0.0311,0.8575
307380,1161.94,17.8118,7.121,8,88.09,0.07201,1.88,0.101,1.943
307385,1170.09,18.2644,7.273,5.639,86.36,0.07151,1.806,0.113,1.943
307386,1167.17,18.1072,5.585,4.995,51.16,0.03938,1.355,0.1199,2.194
307387,1167.99,17.9999,5.585,4.995,51.16,0.03938,1.355,0.1199,2.194
307389,1132.82,17.581,6.818,2.237,52.02,0.03539,2.296,0.0311,0.8575
307392,1379.85,17.9013,5.163,2.087,122.53,0.03604,1.301,0.1122,1.974
307396,1402.84,17.6248,5.795,5.8,71.93,0.05771,2.017,0.1505,2.631
307397,1414.93,17.8835,5.795,5.8,71.93,0.05771,2.017,0.1505,2.631
307398,1412.34,17.8881,5.25,2.087,122.53,0.03979,1.237,0.1122,2.046
307405,1449.09,17.7235,7.208,3.836,128.34,0.03309,1.756,0.07007,0.9231
307408,1453.11,17.674,7.065,2.237,52.02,0.03056,2.296,0.04321,0.7703
307411,1452.45,17.7262,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307412,1475.01,17.6915,5.951,5.3,67.41,0.05986,1.606,0.1821,2.837
307415,1472.37,17.8062,7.018,5,57.56,0.05255,1.23,0.1958,3.884
307416,1506.64,16.8877,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307437,1502.46,16.3335,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307440,1675.59,15.5486,5.805,6,61.57,0.06,1.88,0.1628,2.907
307441,1518.68,16.538,5.761,5.182,110.79,0.03678,1.26,0.1509,3.12
307475,1349.98,18.1395,5.429,4.492,51.16,0.02811,1.252,0.1304,2.257
307477,1317.09,18.3312,5.429,4.492,51.16,0.02811,1.252,0.1304,2.257
307480,1274.63,18.3303,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307481,1256.54,18.1422,6.749,4,87.27,0.04603,1.873,0.1889,3.423
307482,1213.96,17.9859,5.29,5.112,54.98,0.03236,1.405,0.1182,2.398
307488,1264.22,18.0504,8.466,6.299,189.55,0.06155,1.836,0.05694,1.09
307489,1166.7,17.9453,6.818,2.237,52.02,0.03539,2.296,0.0311,0.8575
307491,1176.07,18.3744,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307492,1179.91,18.4298,6.413,5.782,51.75,0.05,1.747,0.1449,3.865
307494,1199.33,18.125,6.413,5.782,51.75,0.05,1.747,0.1449,3.865
307496,1179.61,18.3006,6.413,5.564,60.83,0.03986,1.637,0.1404,3.865
307499,1152.14,17.9161,5.226,4.979,47.34,0.03628,1.233,0.1296,2.222
307500,1142.28,17.5679,6.818,2.237,52.02,0.03539,2.296,0.0311,0.8575
307503,1373.43,18.0261,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307505,1379.26,18.0421,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307508,1386.81,17.9835,5.163,5,79.21,0.03369,1.368,0.1569,2.71
307509,1395.62,17.8603,5.163,2.087,122.53,0.03604,1.301,0.1122,1.974
307518,1448.58,18.0242,5.142,11,41,0.04639,2.267,0.1573,2.527
307524,1482.45,17.4554,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307527,1520.58,17.3283,7.095,3.95,98.18,0.05713,1.111,0.1663,3.28
307529,1553.6,17.0104,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307538,1581.5,16.0972,5.632,4.989,66.94,0.05986,1.798,0.1707,2.814
307564,1448.49,16.4666,7.018,5,57.56,0.05255,1.23,0.1958,3.884
307566,1429.91,16.0873,5.765,7,57,0.04427,1.766,0.1537,2.609
307579,1349.12,17.1045,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307583,1352.01,16.5102,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307585,1324.81,18.0637,5.49,5.692,54.6,0.0317,1.233,0.1226,2.253
307588,1320.53,18.1232,5.429,4.492,51.16,0.02811,1.252,0.1304,2.257
307590,1309.18,17.6474,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307592,1312.39,18.3811,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307593,1302.39,18.3645,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307599,1203.73,17.846,6.291,7.613,82.76,0.06863,1.917,0.09495,2.447
307601,1189.95,18.0795,5.912,5.765,49.89,0.03986,1.88,0.1597,2.561
307602,1189.57,18.0632,6.921,4.084,87.27,0.05713,1.903,0.1442,2.379
307603,1187.1,17.8765,6.921,4.084,87.27,0.05713,1.903,0.1442,2.379
307604,1180.74,18.048,6.759,4.169,87.27,0.04978,1.933,0.1931,3.192
307605,1178.51,18.0592,4.998,5,57.5,0.05369,2.342,0.1523,2.374
307608,1180.78,18.209,7.142,4.169,87.27,0.05142,2.062,0.1522,3.103
307609,1188.66,17.8803,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307610,1200.54,16.857,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307612,1180.69,18.4415,6.759,5.13,87.27,0.05102,2.062,0.1941,3.103
307613,1185.66,17.906,5.226,4.979,47.34,0.03628,1.233,0.1296,2.222
307614,1180.28,17.8113,5.458,5.182,110.79,0.03357,1.289,0.1,2.518
307615,1263.49,17.2452,7.231,3,105.15,0.05022,1.707,0.1126,2.054
307619,1362.94,18.1096,4.941,2.087,122.53,0.04,1.323,0.1131,2.142
307620,1375.31,18.2166,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307621,1384.35,18.3901,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307623,1386.51,18.0295,5.163,2.087,122.53,0.03604,1.301,0.1122,1.974
307627,1402.71,17.706,5.163,5,70.5,0.03369,1.368,0.1569,2.71
307630,1417.95,17.9659,7.065,2.237,52.02,0.03056,2.296,0.04321,0.7703
307635,1446.36,17.6197,7.25,11,88.57,0.05495,1.806,0.09902,1.653
307639,1463.01,17.9663,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307655,1566.66,16.9315,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307688,1372.47,16.6682,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307690,1373.88,16.7461,7.018,5,57.56,0.05255,1.23,0.1958,3.884
307696,1363.71,16.7268,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307699,1332.07,18.1276,5.438,9.097,41,0.04675,1.976,0.1448,2.477
307709,1294.84,18.2557,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307710,1317.05,18.2502,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307712,1262.31,18.253,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307714,1235.28,18.2003,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307716,1213.55,18.0052,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307719,1194.92,18.1692,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307725,1188.99,17.3583,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307726,1215.42,16.927,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307727,1189.56,16.9519,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307728,1202.77,16.5279,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307729,1198.18,17.356,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307730,1206.49,17.187,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
307740,1360.06,18.1281,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307741,1369.88,18.1575,4.941,2.087,122.53,0.04,1.323,0.1131,2.142
307742,1365.02,18.071,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307745,1384.92,17.9334,5.163,2.087,122.53,0.03604,1.301,0.1122,1.974
307766,1517.16,17.11,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307783,1678.17,14.4745,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307816,1340.68,17.6853,5.486,5.564,70.39,0.05199,1.657,0.1519,2.7
307822,1329.95,18.0453,5.438,9.097,41,0.04675,1.976,0.1448,2.477
307832,1281.43,18.3231,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307834,1251.8,18.1301,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307836,1229.85,17.9966,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307837,1221.25,18.1443,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307838,1218.93,18.3065,5.438,9.097,41,0.04675,1.976,0.1448,2.477
307840,1194.34,17.5708,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307842,1188.42,17.9895,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307845,1203.67,18.2093,4.998,5,57.5,0.05369,2.342,0.1523,2.374
307846,1184.38,17.9682,6.644,9.85,75.58,0.06171,1.903,0.1908,3.232
307847,1186.74,18.1445,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
307849,1182.22,17.3992,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307850,1185.52,17.4005,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307852,1193.74,17.9693,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
307855,1236.34,17.5954,5.383,5.792,52.7,0.03938,1.213,0.1296,2.18
307857,1275.02,18.0123,6.012,4.349,40.5,0.05082,1.677,0.1173,2.37
307863,1358.39,18.1832,6.971,20.61,96.16,0.06226,1.803,0.07688,1.393
307867,1365.26,17.9935,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307868,1373.5,17.9412,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307881,1447.99,17.9563,6.453,5.412,107.89,0.03063,1.501,0.07884,0.879
307888,1494.19,16.9651,5.465,7.082,60,0.03844,1.854,0.166,3.538
307889,1504.2,17.6771,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307904,1662.23,15.3075,5.933,6.235,184.71,0.08762,1.123,0.1223,3.007
307918,1467.96,17.2368,5.8,5.182,110.79,0.04,2.036,0.1509,2.912
307940,1339.87,17.81,7.018,5,57.56,0.05255,1.23,0.1958,3.884
307950,1352.93,16.872,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
307951,1315.05,17.384,6.259,4.847,39.66,0.05075,1.167,0.2009,4.33
307957,1280.73,18.5292,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307961,1213.2,17.9846,5.078,6,66.03,0.03121,2.479,0.133,3.151
307962,1208.12,18.0581,5.283,7.1,72.8,0.05227,1.064,0.1598,2.972
307963,1204.14,18.2834,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
307964,1209.8,18.1984,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
307967,1184.3,18.0208,6.672,4,87.27,0.05221,1.903,0.1442,2.379
307972,1203.38,18.18,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
307973,1184.63,17.999,5.858,5.2,35.14,0.03935,1.484,0.1747,4.033
307974,1187.54,18.2255,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
307975,1202.66,18.0641,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
307976,1190.61,17.2415,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
307977,1216.47,18.3246,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
307978,1212.88,18.3177,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
307984,1360.11,18.0826,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307985,1360.91,18.1367,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307986,1358.09,17.8567,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307987,1360.34,18.0973,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307988,1362.5,18.0797,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
307989,1366.39,18.1373,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
308003,1447.17,17.9396,6.398,12.31,88.57,0.05,1.862,0.1004,1.286
308004,1449.43,17.8881,5.996,5.084,62.51,0.04984,1.937,0.154,2.602
308027,1613.14,16.5087,5.626,5.724,71.72,0.0412,1.92,0.1458,2.607
308028,1551.56,17.1322,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308029,1569.15,17.0273,5.968,7,69.51,0.05065,1.787,0.152,2.82
308038,1503.25,17.001,7.144,3.116,87.44,0.0392,2.052,0.07711,1.674
308052,1457.82,16.1636,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308055,1384.9,17.2372,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
308059,1345.3,17.6098,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308061,1360.76,17.3543,8.099,1.797,100.29,0.07334,2.104,0.09466,1.682
308079,1264.82,18.0113,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
308087,1198.58,17.8581,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
308089,1195.7,17.6187,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308094,1232.06,16.727,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308100,1231.33,18.5062,6.413,5.05,61.12,0.05,1.637,0.1402,3.865
308101,1233.63,18.4561,6.23,5.768,48,0.05065,1.454,0.1402,2.841
308102,1251.31,18.3543,6.23,5.768,48,0.05065,1.454,0.1402,2.841
308107,1364.54,18.205,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
308108,1364.71,18.228,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
308109,1363.96,18.1281,7.857,13.51,96.16,0.08099,1.903,0.06487,1.451
308111,1362.42,18.1273,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
308119,1391.94,17.9411,7.786,13.51,98.54,0.04985,1.933,0.1064,1.403
308126,1453.01,17.9458,6.453,5.412,107.89,0.03063,1.501,0.07884,0.879
308139,1538.66,17.1845,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
308143,1542.43,17.3505,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308147,1576.17,16.9806,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308151,1584.65,17.106,5.108,2,114.47,0.04427,1.278,0.14,4.498
308161,1500.45,17.718,7.144,3.116,87.44,0.0392,2.052,0.07711,1.674
308162,1495.63,17.8856,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308163,1494.52,16.7503,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308172,1524.89,15.853,7.164,9,101,0.06645,1.44,0.3101,5.226
308176,1421.77,16.9219,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308188,1343.7,17.7866,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308196,1317.06,17.1674,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
308197,1335.81,16.9872,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308200,1295.92,18.1461,6.413,5.047,43.41,0.04531,1.935,0.1529,3.865
308201,1286.7,17.8415,4.984,2.611,179.16,0.04088,1.758,0.2016,3.698
308209,1213.52,18.0661,5.283,7.1,72.8,0.05227,1.064,0.1598,2.972
308210,1209.34,17.2184,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308214,1215.61,17.6325,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308226,1237.44,18.3929,6.413,5.325,48,0.05033,1.637,0.1402,3.865
308230,1290.22,18.2319,5.465,5.792,52.7,0.03465,1.213,0.1296,2.194
308242,1362.55,18.0805,7.857,13.51,96.16,0.08099,1.903,0.06487,1.451
308243,1367.05,18.046,5.83,5.844,46.09,0.07686,2.578,0.21,2.968
308244,1374.16,18.1068,7.316,13.51,90.38,0.07118,2.11,0.09174,1.412
308256,1456.7,17.6595,7.018,5,57.56,0.05255,1.23,0.1958,3.884
308260,1489.57,17.7383,5.396,4.256,67.48,0.04584,1.897,0.15,2.903
308262,1522.76,17.3655,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308269,1531.02,17.3647,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
308280,1582.96,16.7263,5.323,9.097,41,0.04711,2.049,0.1569,2.499
308284,1640.24,15.8132,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308286,1566.77,16.5247,7.144,3.116,87.44,0.0392,2.052,0.07711,1.674
308287,1524.98,17.4932,7.144,3.116,87.44,0.0392,2.052,0.07711,1.674
308300,1560.48,15.2828,7.164,9,101,0.06645,1.44,0.3101,5.226
308313,1341.67,18.1622,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
308317,1334.59,17.966,5.799,5.3,76,0.04078,1.874,0.1475,2.844
308322,1363.37,16.7183,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308328,1308.91,18.206,5.56,4.1,112.69,0.03285,2.025,0.1979,3.567
308338,1202.65,17.6349,5.283,7.1,72.8,0.05227,1.064,0.1598,2.972
308349,1217.26,18.4968,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
308355,1252.8,18.0346,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308358,1272.91,18.0744,5.835,4.1,112.69,0.03285,2.025,0.1979,3.731
308361,0,17.6889,5.509,5.182,110.79,0.03357,1.251,0.1583,3.601
308367,1362.22,18.194,7.857,13.51,96.16,0.08099,1.903,0.06487,1.451
308368,1368.13,18.1497,7.857,13.51,96.16,0.08099,1.903,0.06487,1.451
308369,1365.57,18.2201,6.939,8,61,0.06574,1.981,0.1788,3.067
308374,1381.96,18.0546,7.656,13.51,92.76,0.05575,2.11,0.09621,1.311
308375,1388.69,18.1112,7.656,13.51,92.76,0.05575,2.11,0.09621,1.311
308380,1433.07,17.9637,6.303,5.412,107.89,0.03594,1.517,0.07454,0.8765
308387,1504.33,16.9869,5.396,4.256,67.48,0.04584,1.897,0.15,2.903
308393,1547.1,17.0704,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308411,1576.93,16.4787,7.21,3.116,87.44,0.03961,2.052,0.07352,1.507
308413,1561.37,16.9068,5.323,9.097,41,0.04711,2.049,0.1569,2.499
308414,1545.86,17.5557,7.144,3.116,87.44,0.0392,2.052,0.07711,1.674
308415,1536.95,17.5193,5.129,5.456,69,0.04003,1.843,0.1321,2.334
308416,1529.48,17.5356,7.025,3.116,87.44,0.03496,2.052,0.07611,1.667
308441,1381.47,17.2989,4.984,3.821,179.16,0.04088,1.758,0.1976,3.698
308445,1340.74,17.7156,5.438,9.097,41,0.04675,1.976,0.1448,2.477
308455,1292.9,18.339,6.413,5.047,43.41,0.04531,1.935,0.1529,3.865
308469,1300.48,15.9332,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308478,1209.52,18.3376,6.413,5.208,74.48,0.03401,1.766,0.1442,3.865
308479,1227.73,18.5805,6.413,5.208,74.48,0.03401,1.766,0.1442,3.865
308480,1245.06,18.4955,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
308482,1237.78,18.5568,6.512,9.85,82.03,0.0612,1.903,0.192,3.32
308485,1300.79,16.8476,5.632,5.411,74.48,0.03786,1.461,0.1449,2.303
308492,1371.05,17.9761,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308508,1431.66,18.0859,6.303,5.412,107.89,0.03594,1.517,0.07454,0.8765
308509,1434.83,18.1392,5.595,8.522,70,0.03369,1.826,0.1545,2.792
308511,1448.42,17.6289,5.773,6.924,61,0.05368,1.977,0.1431,2.959
308516,1478.3,17.6863,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308520,1529.71,17.3824,5.396,4.256,67.48,0.04584,1.897,0.15,2.903
308531,1545.27,17.3583,6.013,6.364,66,0.03593,1.56,0.1577,2.71
308544,1541.56,17.5814,5.599,1.987,88.25,0.03,1.704,0.1056,2.229
308545,1535.59,17.4882,5.129,5.456,69,0.04003,1.843,0.1321,2.334
308559,1571.53,15.4806,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308560,1501.57,15.7655,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308561,1440.45,16.8612,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308569,1470.92,17.2224,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308585,1295,17.9928,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308588,1291.5,17.9845,5.438,9.097,41,0.04675,1.976,0.1448,2.477
308594,1220.87,17.5413,5.257,3.85,79.32,0.04734,1.37,0.1079,1.738
308596,1204.2,17.8123,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308599,1277.83,15.8794,5.463,5.182,110.79,0.03357,1.251,0.1241,3.601
308605,1205.52,17.9484,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
308606,1205.12,18.3392,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
308607,1208.3,18.5493,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
308608,1211.1,18.4217,6.413,5.208,74.48,0.03,1.706,0.1431,3.865
308610,1223.34,18.4528,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
308624,1372.05,18.2363,4.841,1.948,98.1,0.03679,1.789,0.1731,3.703
308631,1400.58,18.128,6.68,7,74.31,0.1038,1.535,0.1236,2.984
308635,1418.03,18.2118,5.307,7.1,72.8,0.04268,1.498,0.1927,3.363
308645,1474.82,17.6598,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308646,1484.81,17.568,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308653,1539.34,17.279,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
308670,1570.29,16.8055,5.751,5.456,66.91,0.04383,1.935,0.164,3.088
308677,1520.08,17.0173,5.599,2,88.25,0.03,1.704,0.1056,2.229
308688,1585.12,14.9293,5.933,6.235,184.71,0.08762,1.123,0.1482,3.007
308698,1449.09,16.343,5.108,2,114.47,0.04427,1.278,0.14,5.866
308710,1330.42,17.6593,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308722,1337.48,15.7571,5.104,1.032,121.68,0.04738,1.598,0.1301,2.524
308725,1218.1,17.3892,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308735,1213.05,18.3262,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
308736,1202.04,18.5096,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
308737,1209.12,18.3135,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
308738,1215.43,18.3488,6.108,4.1,112.69,0.03285,2.025,0.1979,3.731
308753,1378.96,18.1698,7.86,20.61,96.16,0.0768,1.862,0.08929,1.451
308755,1371.79,18.0208,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
308763,1396.03,18.184,6.477,5.412,107.89,0.03187,1.517,0.07024,0.8765
308764,1410.66,18.247,6.477,5.412,107.89,0.03187,1.517,0.07024,0.8765
308769,1469.31,17.7465,7.018,5,57.56,0.05255,1.23,0.1958,3.884
308774,1479.69,17.7108,5.396,4.256,67.48,0.04584,1.897,0.15,2.903
308775,1496.62,17.1177,5.488,5.557,75.01,0.08334,2.399,0.2061,3.793
308803,1545.75,17.5277,5.599,2,88.25,0.03,1.704,0.1056,2.229
308828,1410.15,17.316,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
308840,1325.1,18.1217,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
308841,1321.17,18.3858,8.06,1,98.64,0.06087,2.104,0.09466,1.682
308842,1299,18.3574,7.025,3.145,93.5,0.03496,2.052,0.07611,1.667
308854,1229.1,17.1329,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
308863,1207.51,18.1054,5.438,9.097,41,0.04675,1.976,0.1448,2.477
308879,1377.99,17.9243,5.419,7.5,70.02,0.05174,1.833,0.1505,2.57
308880,1388.91,18.1218,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
308882,1376.64,18.1908,5.947,5.867,63.41,0.06857,1.841,0.1615,2.903
308883,1375.96,18.1179,5.994,5.802,74.15,0.04794,1.683,0.1542,3.114
308885,1382.7,18.0226,5.123,1.269,71.26,0.05,1.409,0.09774,1.624
308887,1444.13,16.5865,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
308891,1405.21,18.2012,6.477,5.412,107.89,0.03187,1.517,0.07024,0.8765
308895,1452.95,17.5681,7.018,5,57.56,0.05255,1.23,0.1958,3.884
308898,1467.39,17.872,6.283,6,83.01,0.06574,1.995,0.1752,3.225
308902,1476.26,18.1133,5.488,5.557,75.01,0.08334,2.399,0.2061,3.793
308929,1559.16,17.1307,5.599,2,88.25,0.03,1.704,0.1056,2.229
308932,1544.46,16.9256,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
308980,1266.13,17.8298,5.257,3.85,79.32,0.04734,1.37,0.1079,1.738
308982,1209.71,18.626,5.283,7.1,72.8,0.05227,1.064,0.1598,2.972
308993,1221.18,17.7534,5.438,9.097,41,0.04675,1.976,0.1448,2.477
309001,1424.96,17.4881,4.841,1.948,98.1,0.03679,1.789,0.1731,3.703
309006,1388.9,18.205,4.709,2.087,122.53,0.03604,1.323,0.1122,2.337
309012,1407.71,18.3396,6.287,6.782,79.54,0.04008,1.841,0.1269,2.944
309013,1416.19,17.4913,6.287,6.782,79.54,0.04008,1.841,0.1269,2.944
309016,1415.6,18.0902,5.649,6,75.8,0.04208,1.849,0.173,2.496
309021,1436.27,18.169,6.219,7.177,55.85,0.0588,2.057,0.1865,3.196
309029,1467.23,17.9043,5.508,2,88.25,0.03,1.748,0.1056,2.229
309030,1476.64,18.1565,5.552,2,88.25,0.03,1.748,0.1,1.885
309047,1763.5,15.2662,5.933,6.235,184.71,0.08762,1.123,0.1223,3.007
309079,1454.65,16.7559,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
309089,1494.55,15.5628,5.933,6.235,184.71,0.08762,1.511,0.1713,5.488
309090,1411.53,16.4381,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
309094,1352.84,17.7605,5.019,6.542,107.71,0.05055,1.89,0.162,3.035
309107,1234.91,18.2544,5.129,3.288,71,0.02994,1.174,0.08334,1.722
309109,1235.22,18.8026,5.257,3.85,79.32,0.04734,1.37,0.1079,1.738
