OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
4730,589.414,1.49221,5.923,7.073,149.2,0.09986,1.853,0.3031,9.345
4731,585.818,1.32954,5.923,7.073,149.2,0.09986,1.853,0.3031,9.345
4732,587.52,1.26758,5.923,7.073,149.2,0.09986,1.853,0.3031,9.345
4733,590.642,1.4285,5.923,7.073,149.2,0.09986,1.853,0.3031,9.345
4735,588.407,1.34692,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4736,589.918,1.17875,6.763,5.41,148.12,0.09176,2.561,0.1617,3.796
4737,593.12,0.954792,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4739,594.278,1.08333,5.915,16.51,149.2,0.08419,2.136,0.3164,9.777
4744,597.215,1.09429,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4745,596.821,1.00479,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4746,600.898,0.824709,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4747,603.766,0.648542,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4748,604.282,0.619334,5.955,8.282,142.06,0.1028,2.006,0.2721,5.384
4749,601.38,0.738666,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4750,603.516,0.626458,5.955,8.523,152.7,0.1028,2.006,0.2721,5.384
4752,604.251,0.241626,5.955,8.403,148.26,0.1028,2.006,0.2721,5.384
4753,597.856,0.487708,5.955,8.403,148.26,0.1028,2.006,0.2721,5.384
4759,590.83,-0.165959,5.955,8.278,134.02,0.1028,2.006,0.2721,5.384
4770,574.917,0.675583,5.913,12.38,190.23,0.1073,2.084,0.257,8.997
4780,518.115,1.56279,6.99,7.938,126.3,0.09052,2.316,0.172,3.211
4781,517.136,1.42175,6.99,7.938,126.3,0.09052,2.316,0.172,3.211
4806,494.701,-2.32729,6.708,7.122,156.29,0.09715,2.222,0.2338,5.313
4808,501.674,-2.0215,6.708,7.122,156.29,0.09715,2.222,0.2338,5.313
4853,591.915,1.03542,6.704,4.644,152.82,0.09014,2.222,0.2032,3.709
4856,588.503,1.42504,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4857,585.96,1.29379,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4859,588.79,1.58046,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4862,593.41,1.32308,6.763,5.41,148.12,0.09176,2.561,0.1617,3.796
4863,597.797,1.243,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4864,598.361,1.05346,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4865,600.276,1.31446,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4866,601.707,1.136,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4868,603.499,1.27571,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4869,602.759,1.41037,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4870,602.168,1.10725,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4871,602.89,1.02092,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4872,601.64,0.910292,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4873,603.085,0.899209,6.564,10.3,171.26,0.08858,2.059,0.4329,9.18
4874,603.182,0.661708,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
4875,607.172,0.559167,5.955,8.523,152.7,0.1028,2.006,0.2721,5.384
4878,612.326,0.186416,5.913,12.38,190.23,0.1073,2.084,0.257,8.997
4880,596.733,0.3455,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4883,596.681,0.096875,5.955,8.278,134.02,0.1028,2.006,0.2721,5.384
4905,534.297,1.40208,6.564,10.3,171.26,0.102,2.059,0.4459,9.18
4910,510.657,1.64129,6.99,7.938,126.3,0.09052,2.316,0.172,3.211
4911,509.259,1.35938,6.99,7.938,126.3,0.09052,2.316,0.172,3.211
4912,512.461,1.22108,6.99,7.938,126.3,0.09052,2.316,0.172,3.211
4920,398.96,-1.05058,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
4921,409.409,-0.977375,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
4922,416.266,-1.22817,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
4924,425.246,-1.42304,6.873,3,105.15,0.05787,1.91,0.1401,2.502
4936,486.073,-1.68683,6.708,7.122,156.29,0.09715,2.222,0.2338,5.313
4940,495.519,-1.72025,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
4941,505.7,-1.86088,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
4942,510.36,-1.96312,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
4943,514.598,-2.11354,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
4976,580.036,1.035,7.998,7.061,133.62,0.04264,1.877,0.295,5.456
4986,598.61,1.13817,6.704,3.795,123.67,0.09156,2.169,0.2107,4.024
4987,599.452,1.47742,6.019,12.38,113.07,0.08756,2.046,0.38,10.21
4990,596.956,1.22875,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4993,595.09,1.18862,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
4994,601.359,1.09458,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4995,599.923,1.35921,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4997,607.538,1.38892,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
4999,605.457,1.25967,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
5000,603.812,1.15121,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5001,600.761,1.12633,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
5002,599.598,0.954083,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5003,604.908,0.849667,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
5005,610.746,0.656876,5.955,8.523,152.7,0.1028,2.006,0.2721,5.384
5008,609.67,0.494416,5.913,12.38,190.23,0.1073,2.084,0.257,8.997
5009,599.706,0.441792,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5012,596.373,0.0645,5.93,6.046,113.07,0.1156,2.084,0.3296,8.178
5026,566.181,0.964166,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5027,561.964,1.15875,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5029,554.608,1.15575,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5030,550.324,0.921125,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5031,547.057,0.902708,5.913,12.38,190.23,0.1073,2.084,0.257,8.997
5033,548.38,1.5805,6.564,10.3,171.26,0.102,2.059,0.4459,9.18
5049,394.325,-0.699958,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5050,399.175,-0.759334,8.225,4.896,133.31,0.06939,2.124,0.2053,2.744
5051,402.992,-0.898459,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5055,423.184,-1.40733,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5057,437.262,-1.44396,7.535,3,140.57,0.03934,2.555,0.126,1.53
5059,457.503,-1.73387,6.708,7.122,156.29,0.09715,2.222,0.2338,5.313
5060,463.588,-1.62892,6.708,7.122,156.29,0.09715,2.222,0.2338,5.313
5063,472.37,-1.4235,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
5066,483.02,-1.49629,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
5068,490.887,-1.53933,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
5069,496.478,-1.43342,7.535,3,140.57,0.04,2.555,0.1262,1.806
5070,501.011,-1.61354,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
5072,514.095,-1.94608,7.535,3,140.57,0.04,2.555,0.1262,1.806
5105,585.93,1.08458,6.704,4.644,152.82,0.09793,2.222,0.2039,4.203
5109,609.416,0.617708,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5110,605.05,0.78775,6.704,4.644,152.82,0.09014,2.222,0.2032,3.709
5116,607,1.2665,6.704,3.795,123.67,0.09156,2.169,0.2107,4.024
5117,598.653,1.21988,6.704,3.795,123.67,0.09156,2.169,0.2107,4.024
5120,603.144,1.38217,6.915,3.795,123.67,0.09156,2.264,0.2107,4.234
5123,604.393,1.07063,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
5124,609.535,1.07083,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
5125,612.481,1.28579,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
5128,608.459,1.551,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5129,606.792,1.39212,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5131,604.491,1.24579,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5132,605.851,1.19196,5.955,8.282,142.06,0.1028,2.006,0.2721,5.384
5134,606.286,1.05675,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
5135,615.547,0.531834,5.913,12.38,190.23,0.1073,2.084,0.257,8.997
5138,604.426,0.485792,5.955,8.566,147.32,0.1028,2.006,0.2721,5.384
5156,565.928,0.760542,5.955,7.143,146.22,0.1028,2.006,0.2721,5.384
5158,553.828,1.137,6.99,7.938,123.81,0.09052,2.316,0.172,3.211
5161,544.639,1.04542,6.99,7.938,123.81,0.09052,2.316,0.172,3.211
5162,545.074,0.856876,6.99,7.938,123.81,0.09052,2.316,0.172,3.211
5163,545.163,0.764792,6.99,7.938,123.81,0.09052,2.316,0.172,3.211
5165,550.493,0.824291,6.564,10.3,171.26,0.102,2.059,0.4459,9.18
5167,535.666,0.877624,6.564,10.3,171.26,0.102,2.059,0.4459,9.18
5179,393.426,-0.539625,8.225,4.896,133.31,0.06939,2.124,0.2053,2.744
5187,443.835,-1.25033,7.121,3.326,244.02,0.06565,2.139,0.2517,3.978
5188,450.844,-1.65546,6.708,7.122,156.29,0.09715,2.222,0.2338,5.313
5189,452.917,-1.05004,7.535,3,140.57,0.03934,2.691,0.1222,1.399
5191,464.725,-1.09492,7.535,3,140.57,0.0428,2.564,0.1361,1.806
5192,462.741,-1.39808,7.535,3,140.57,0.0428,2.564,0.1361,1.806
5194,475.654,-1.33121,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
5195,477.592,-1.32142,5.816,11.98,164.09,0.1746,1.327,0.7159,18.61
5197,486.738,-1.45346,7.535,3,140.57,0.04,2.555,0.1262,1.806
5198,492.938,-1.5085,7.535,3,140.57,0.04,2.555,0.1262,1.806
5199,498.285,-1.62563,7.535,3,140.57,0.04,2.555,0.1262,1.806
5200,504.517,-1.81954,7.535,3,140.57,0.04,2.555,0.1262,1.806
5235,585.136,1.18004,6.704,4.644,152.82,0.09793,2.222,0.2039,4.203
5245,609.639,1.01987,6.704,3.795,123.67,0.09156,2.169,0.2107,4.024
5246,603.458,1.35629,6.704,3.795,123.67,0.09156,2.169,0.2107,4.024
5247,599.267,1.26546,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5248,599.017,1.30758,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5249,604.38,1.59671,6.915,3.795,123.67,0.09156,2.264,0.2107,4.234
5250,603.653,1.39171,6.915,4.644,152.82,0.0926,2.296,0.2199,4.234
5252,608.284,1.09754,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5256,610.251,1.371,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
5257,609.401,1.54937,5.955,8.566,144.69,0.1028,2.006,0.2721,5.384
5258,607.253,1.51971,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5259,604.74,1.26454,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5261,608.539,1.23633,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5262,603.579,1.27279,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5267,607.61,0.76175,5.955,8.566,147.32,0.1028,2.006,0.2721,5.384
5268,606.33,0.847625,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5269,613.448,0.64925,5.93,6.046,113.07,0.1156,2.084,0.3296,8.178
5287,557.712,1.04258,5.955,7.213,146.22,0.1028,2.006,0.2721,5.384
5294,546.915,1.08462,6.638,10.3,171.26,0.09654,2.059,0.4459,9.18
5296,541.484,1.07825,6.406,5.815,218.91,0.0819,1.871,0.1532,3.947
5307,384.515,-0.186834,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5308,385.082,-0.0952501,8.225,4.896,133.31,0.06939,2.124,0.2053,2.744
5310,394.59,-0.640792,8.225,4.896,133.31,0.06939,2.124,0.2053,2.744
5313,412.098,-0.943834,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5319,448.311,-1.0135,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
5325,482.965,-1.42867,7.535,3,140.57,0.04,2.555,0.1262,1.806
5367,608.047,0.81375,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5372,610.317,1.26421,6.704,4.644,152.82,0.09014,2.138,0.2032,3.709
5375,609.724,1.04633,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5376,607.542,1.285,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5377,610.735,1.6665,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5379,609.242,1.39508,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5382,613.196,1.32954,6.915,4.644,152.82,0.0926,2.296,0.2199,4.234
5383,610.53,1.31179,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5386,612.763,1.60254,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
5389,612.305,1.43937,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5390,617.237,1.31883,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5391,612.408,1.18858,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5392,611.257,1.18587,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5393,609.02,1.009,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
5394,610.374,0.745834,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5395,608.39,1.11496,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5396,609.835,0.764334,5.955,8.278,138.04,0.1028,2.006,0.2721,5.384
5402,616.71,-0.142459,5.913,12.38,190.23,0.1092,2.116,0.2705,6.408
5406,597.664,0.275791,5.955,8,143.05,0.1028,2.006,0.2721,5.384
5407,599.028,0.218374,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5415,575.565,0.932583,5.913,12.38,190.23,0.1073,2.084,0.257,8.997
5416,569.496,0.463917,6.638,10.3,171.26,0.09654,2.059,0.4459,9.18
5438,388.601,-0.262833,8.225,4.896,133.31,0.06939,2.124,0.2053,2.744
5449,449.788,-0.940292,7.998,8.554,111.27,0.06078,1.877,0.2502,5.307
5452,465.9,-1.18442,7.998,8.554,111.27,0.06078,1.877,0.2502,5.307
5455,489.694,-1.71342,7.535,3,140.57,0.04,2.555,0.1262,1.806
5496,607.199,0.840958,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5504,609.604,1.03625,6.704,3.795,123.67,0.09156,2.169,0.2107,4.024
5508,608.913,1.35417,6.915,3.795,123.67,0.0926,2.296,0.2199,4.234
5510,619.172,0.870542,6.915,4.644,152.82,0.0926,2.296,0.2199,4.234
5513,618.914,1.38379,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5514,620.29,1.76,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5515,628.937,1.63837,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
5516,616.513,1.68746,6.704,4.644,152.82,0.0926,2.166,0.2107,4.234
5519,615.621,1.40046,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5520,618.108,1.30629,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5521,614.39,1.23729,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5522,614.75,1.122,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5523,617.819,0.843917,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5524,621.711,1.11204,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
5525,612.862,1.01796,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
5526,614.838,0.862959,5.955,8.278,138.04,0.1028,2.006,0.2721,5.384
5527,607.413,0.752708,6.704,4.644,152.82,0.09156,2.225,0.2032,3.709
5529,607.892,0.464958,5.935,8.282,138.04,0.09253,1.944,0.4473,10.29
5544,579.686,0.721918,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5545,572.897,0.7655,6.564,10.3,171.26,0.102,2.059,0.4459,9.18
5548,559.472,0.803417,6.638,10.3,171.26,0.09654,2.059,0.4459,9.18
5572,415.071,-0.580625,8.392,4.62,112,0.03921,2.267,0.1437,2.18
5574,432.894,-0.823583,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5577,438.747,-0.889251,7.998,8.554,111.27,0.06078,1.877,0.2502,5.307
5579,450.955,-1.11346,7.344,3,140.57,0.02938,2.555,0.1078,1.397
5580,471.226,-0.891583,7.344,3,140.57,0.02938,2.555,0.1078,1.397
5584,492.743,-1.62992,7.535,3,140.57,0.04,2.555,0.1262,1.806
5629,620.573,0.711125,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5632,612.52,1.12067,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5633,617.239,1.08746,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5636,626.289,1.38758,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5637,623.703,1.34458,6.915,3.795,123.67,0.0926,2.296,0.2199,4.234
5641,628.963,1.24704,6.019,12.38,113.07,0.08756,2.046,0.38,10.21
5644,620.102,1.55392,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5645,621.537,1.71329,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5647,616.481,1.67938,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5648,617.577,1.56108,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5649,619.664,1.48321,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5650,621.587,1.2485,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5651,619.24,1.25608,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
5653,627.401,0.913125,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
5654,616.266,1.25871,5.955,8.278,138.04,0.1028,2.006,0.2721,5.384
5655,612.722,1.07108,5.955,8.282,145.67,0.1028,2.006,0.2721,5.384
5656,612.708,0.899333,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5657,614.313,0.724001,6.704,4.644,152.82,0.062,2.225,0.1617,3.03
5665,602.269,0.124334,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5673,586.684,0.630542,5.955,8,153.71,0.1028,2.006,0.2721,5.384
5696,387.436,-0.275916,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5697,390.426,-0.41325,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5698,391.156,-0.211625,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5699,395.231,-0.235667,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5701,409.931,-0.316292,7.998,8.554,111.27,0.06078,1.877,0.2502,5.307
5706,438.857,-0.714291,7.998,8.554,111.27,0.06078,1.877,0.2502,5.307
5707,454.25,-0.681959,7.344,3,140.57,0.02938,2.555,0.1078,1.397
5709,458.502,-1.20683,7.344,3,140.57,0.02938,2.555,0.1078,1.397
5714,493.526,-1.53637,6.708,7.122,156.29,0.09715,2.222,0.2338,5.313
5754,593.85,1.71383,6.868,5.815,218.91,0.08032,1.729,0.1532,3.065
5759,623.061,0.936125,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5760,617.21,0.88075,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5761,615.655,1.12487,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5763,628.863,0.866083,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5767,626.583,1.43129,6.915,3.795,123.67,0.0926,2.296,0.2199,4.234
5768,623.501,1.45642,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5769,624.03,1.297,6.019,12.38,113.07,0.08756,2.046,0.38,10.21
5770,624.079,1.53858,6.019,12.38,113.07,0.08756,2.046,0.38,10.21
5772,624.233,1.80438,6.019,12.38,113.07,0.08756,2.046,0.38,10.21
5774,623.662,1.84742,7.998,7.061,133.62,0.04528,1.877,0.295,5.456
5776,620.013,2.07062,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5777,620.604,1.70296,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5778,619.676,1.55796,5.915,16.51,149.2,0.08419,2.136,0.3164,9.777
5782,626.172,1.03346,5.955,8.278,138.04,0.1028,2.006,0.2721,5.384
5783,632.923,1.19475,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5787,609.705,0.925792,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5791,619.62,0.635209,5.915,6.046,113.07,0.1156,2.063,0.3031,7.36
5802,581.694,0.541458,5.955,8,153.71,0.1028,2.006,0.2721,5.384
5803,578.862,0.395292,5.914,12.38,190.23,0.08377,2.087,0.3667,10.4
5825,391.029,0.0719169,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
5826,387.006,-0.388001,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5827,391.175,-0.360416,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5828,394.269,-0.391,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5834,430.29,-0.598001,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
5836,444.084,-1.08179,7.344,3,140.57,0.02938,2.555,0.1078,1.397
5842,483.696,-1.18496,8.12,5.63,97.89,0.05542,2.054,0.1118,2.328
5883,593.239,1.68729,6.868,5.815,218.91,0.08032,1.729,0.1532,3.065
5884,598.311,1.43658,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5887,618.437,1.24033,6.763,5.41,148.12,0.08338,2.649,0.1558,3.796
5889,624.485,1.09954,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5891,622.912,1.20592,6.763,5.41,148.12,0.09176,2.649,0.1519,3.388
5892,622.998,1.57642,6.763,5.41,148.12,0.09176,2.649,0.1519,3.388
5894,624.782,1.01588,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
5897,623.646,1.52492,6.763,5.41,148.12,0.0978,2.561,0.2137,4.521
5898,619.61,1.81267,6.763,5.41,148.12,0.0978,2.561,0.2137,4.521
5900,617.011,1.96567,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5901,622.178,2.17533,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5902,626.254,2.19383,5.93,12.38,113.07,0.08461,2.087,0.3164,9.777
5903,624.537,1.95887,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5905,620.046,1.85008,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5906,629.209,1.99792,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5908,629.69,1.48708,5.915,16.51,149.2,0.08419,2.136,0.3164,9.777
5909,626.538,1.30646,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
5911,631.883,1.21825,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5914,618.475,1.00746,6.763,5.41,148.12,0.0978,2.536,0.162,3.796
5915,613.863,1.02804,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
5916,608.246,0.973792,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
5918,611.798,0.84575,6.915,4.644,152.82,0.062,2.138,0.1699,3.224
5919,611.634,0.715958,6.915,4.644,152.82,0.062,2.138,0.1699,3.224
5920,609.091,0.66875,6.564,10.3,171.26,0.08858,2.059,0.4329,9.18
5924,594.377,0.551167,6.564,10.3,171.26,0.102,2.059,0.4459,9.18
5926,593.698,0.476584,6.564,10.3,171.26,0.102,2.059,0.4459,9.18
5929,591.759,0.437626,5.914,12.38,190.23,0.08377,2.087,0.3667,10.4
5934,581.788,0.982791,5.955,7.37,145.12,0.1028,2.006,0.2721,5.384
5956,387.041,-0.509667,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
5959,406.911,-0.4135,7.382,4.83,140.57,0.035,2.245,0.1184,1.797
5966,454.118,-1.29617,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
5972,483.748,-1.222,7.344,3,140.57,0.02938,2.555,0.1078,1.397
6017,617.982,1.36783,6.763,5.41,148.12,0.08338,2.649,0.1558,3.796
6019,623.112,1.24217,6.763,5.41,148.12,0.08338,2.649,0.1558,3.796
6020,625.742,1.47275,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
6022,623.232,1.55167,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
6026,625.654,1.78696,7.998,7.061,133.62,0.0688,1.877,0.295,5.456
6030,630.026,2.10125,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
6032,624.63,1.95083,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6035,626.49,1.85742,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
6036,631.641,1.67046,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6037,636.649,1.47979,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6038,634.1,1.38383,5.915,16.51,149.2,0.08419,2.136,0.3164,9.777
6039,629.642,1.32962,6.564,10.3,171.26,0.08858,2.059,0.4329,9.18
6040,633.724,1.16071,5.955,8.282,144.03,0.1028,2.006,0.2721,5.384
6044,619.124,1.03358,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6045,616.169,0.947958,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
6048,609.072,1.06504,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
6049,613.36,0.839834,5.955,8.523,126.13,0.1028,2.006,0.2721,5.384
6053,597.48,0.517708,5.915,6.046,113.07,0.1156,2.084,0.257,5.91
6082,378.357,-0.388459,8.501,1.721,108.7,0.07686,2.35,0.1597,2.151
6085,383.693,-0.519834,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
6088,408.697,-0.564208,7.382,4.83,140.57,0.035,2.245,0.1184,1.797
6097,474.011,-1.43988,7.344,3,140.57,0.02938,2.555,0.1078,1.397
6100,487.463,-1.24842,7.998,8.554,111.27,0.06078,1.877,0.2502,5.307
6101,484.186,-1.26687,7.344,3,140.57,0.02938,2.555,0.1078,1.397
6102,489.512,-1.30233,7.344,3,140.57,0.02938,2.555,0.1078,1.397
6142,604.747,1.48254,5.915,17.32,153.65,0.122,1.995,0.3296,9.782
6145,614.491,1.68837,5.923,16.51,149.2,0.1092,2.108,0.3296,9.345
6148,616.942,1.74804,6.763,5.41,148.12,0.08338,2.649,0.1558,3.796
6150,626.918,1.54504,6.763,5.41,148.12,0.08338,2.649,0.1558,3.796
6151,631.814,1.34933,6.763,5.41,148.12,0.08338,2.649,0.1558,3.796
6154,626.517,1.73271,6.779,5.41,148.12,0.08565,2.216,0.195,3.796
6158,626.205,2.29404,7.998,7.061,133.62,0.0688,1.877,0.295,5.456
6159,649.425,2.61033,6.339,5.815,218.91,0.07297,1.82,0.1532,3.947
6160,624.281,1.81633,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
6161,629.02,1.57333,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6162,631.383,1.69242,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6163,634.496,1.92246,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6164,633.288,1.93042,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6166,640.735,1.52688,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
6168,645.124,1.06329,6.704,4.644,152.82,0.09156,2.114,0.2032,3.862
